NR_name,tracer_id,date_started,date_completed,comments,ConnID,Conn_x,Conn_y,Conn_z,Pre_skel,Post_skel,URL
,,,,,268571.0,257088.0,438760.0,13800.0,222688.0,289961.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=13800.0&yp=438760.0&xp=257088.0&tool=tracingtool&sid0=6&s0=-2
,,,,,280323.0,244864.0,456960.0,20240.0,222688.0,303245.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=20240.0&yp=456960.0&xp=244864.0&tool=tracingtool&sid0=6&s0=-2
,,,,,285117.0,218316.0,430236.0,10760.0,222688.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=10760.0&yp=430236.0&xp=218316.0&tool=tracingtool&sid0=6&s0=-2
,,,,,292405.0,312500.0,447348.0,20680.0,38321.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=20680.0&yp=447348.0&xp=312500.0&tool=tracingtool&sid0=6&s0=-2
,,,,,301665.0,317116.0,372668.0,8960.0,72324.0,303245.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=8960.0&yp=372668.0&xp=317116.0&tool=tracingtool&sid0=6&s0=-2
,,,,,316734.0,253752.0,401052.0,20800.0,91013.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=20800.0&yp=401052.0&xp=253752.0&tool=tracingtool&sid0=6&s0=-2
,,,,,426536.0,340844.0,364516.0,29760.0,284979.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=29760.0&yp=364516.0&xp=340844.0&tool=tracingtool&sid0=6&s0=-2
,,,,,427857.0,355932.0,370496.0,27080.0,284979.0,693886.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=27080.0&yp=370496.0&xp=355932.0&tool=tracingtool&sid0=6&s0=-2
,,,,,810089.0,371976.0,410552.0,10520.0,689758.0,1862486.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=10520.0&yp=410552.0&xp=371976.0&tool=tracingtool&sid0=6&s0=-2
,,,,,822447.0,362096.0,411704.0,20760.0,689758.0,1862860.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=20760.0&yp=411704.0&xp=362096.0&tool=tracingtool&sid0=6&s0=-2
,,,,,820986.0,358504.0,378960.0,2600.0,74410.0,887214.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=2600.0&yp=378960.0&xp=358504.0&tool=tracingtool&sid0=6&s0=-2
,,,,,823568.0,310096.0,365708.0,11080.0,53858.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=11080.0&yp=365708.0&xp=310096.0&tool=tracingtool&sid0=6&s0=-2
,,,,,825518.0,246260.0,310284.0,23840.0,74410.0,1092565.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=23840.0&yp=310284.0&xp=246260.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1051276.0,334676.0,398252.0,18800.0,284979.0,1152826.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=18800.0&yp=398252.0&xp=334676.0&tool=tracingtool&sid0=6&s0=-2
,,,,,843973.0,395496.0,501208.0,25520.0,689758.0,1155982.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=25520.0&yp=501208.0&xp=395496.0&tool=tracingtool&sid0=6&s0=-2
,,,,,859895.0,367376.0,409216.0,3680.0,689758.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=3680.0&yp=409216.0&xp=367376.0&tool=tracingtool&sid0=6&s0=-2
,,,,,870866.0,327932.0,407740.0,22080.0,38321.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=22080.0&yp=407740.0&xp=327932.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1043695.0,236716.0,391434.0,20400.0,887610.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=20400.0&yp=391434.0&xp=236716.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1077097.0,285184.0,439256.0,29280.0,922922.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=29280.0&yp=439256.0&xp=285184.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1045912.0,306876.0,364356.0,9720.0,284979.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=9720.0&yp=364356.0&xp=306876.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1051108.0,308752.0,364496.0,9880.0,284979.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=9880.0&yp=364496.0&xp=308752.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1051168.0,309784.0,369472.0,9800.0,284979.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=9800.0&yp=369472.0&xp=309784.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1063082.0,323804.0,371544.0,13960.0,284979.0,1155982.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=13960.0&yp=371544.0&xp=323804.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1190053.0,211936.0,374168.0,7440.0,922922.0,1928756.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=7440.0&yp=374168.0&xp=211936.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1193449.0,282708.0,415592.0,12600.0,922922.0,303245.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=12600.0&yp=415592.0&xp=282708.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1444968.0,519336.0,387928.0,8760.0,1403212.0,1525188.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=8760.0&yp=387928.0&xp=519336.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1267351.0,311776.0,433848.0,18760.0,950868.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=18760.0&yp=433848.0&xp=311776.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1277715.0,312328.0,442056.0,20840.0,950868.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=20840.0&yp=442056.0&xp=312328.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1278821.0,311488.0,469400.0,25800.0,950868.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=25800.0&yp=469400.0&xp=311488.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1382993.0,317368.0,319996.0,15640.0,215638.0,4536020.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=15640.0&yp=319996.0&xp=317368.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1447817.0,317700.0,323220.0,14280.0,215638.0,4536020.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=14280.0&yp=323220.0&xp=317700.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1447871.0,318476.0,325756.0,14760.0,215638.0,4536020.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=14760.0&yp=325756.0&xp=318476.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1461245.0,292096.0,259200.0,11720.0,215638.0,4536020.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=11720.0&yp=259200.0&xp=292096.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1461329.0,295328.0,260540.0,13040.0,215638.0,4536020.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=13040.0&yp=260540.0&xp=295328.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1478689.0,271524.0,258336.0,6720.0,215638.0,4536020.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=6720.0&yp=258336.0&xp=271524.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1527357.0,323456.0,414052.0,21280.0,950868.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=21280.0&yp=414052.0&xp=323456.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1541865.0,336692.0,427680.0,8120.0,950868.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=8120.0&yp=427680.0&xp=336692.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1613409.0,299416.0,259824.0,16000.0,215638.0,4536020.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=16000.0&yp=259824.0&xp=299416.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1641118.0,336848.0,283052.0,19360.0,1207256.0,4536020.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=19360.0&yp=283052.0&xp=336848.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1641984.0,322256.0,275260.0,11280.0,1207256.0,319917.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=11280.0&yp=275260.0&xp=322256.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1642366.0,314648.0,268392.0,17640.0,1207256.0,319917.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=17640.0&yp=268392.0&xp=314648.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1642908.0,286512.0,262196.0,19600.0,1207256.0,2089556.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=19600.0&yp=262196.0&xp=286512.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1644838.0,255160.0,254792.0,22480.0,1207256.0,2089924.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=22480.0&yp=254792.0&xp=255160.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2194439.0,326104.0,402904.0,19680.0,1285762.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=19680.0&yp=402904.0&xp=326104.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2194543.0,327568.0,409928.0,21000.0,1285762.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=21000.0&yp=409928.0&xp=327568.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2205353.0,331440.0,387136.0,24400.0,1285762.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=24400.0&yp=387136.0&xp=331440.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1605376.0,338488.0,373540.0,27600.0,923242.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=27600.0&yp=373540.0&xp=338488.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1951548.0,297192.0,468000.0,15440.0,950868.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=15440.0&yp=468000.0&xp=297192.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1952108.0,294336.0,455920.0,9560.0,950868.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=9560.0&yp=455920.0&xp=294336.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1954688.0,292728.0,446808.0,3680.0,950868.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=3680.0&yp=446808.0&xp=292728.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1959404.0,283496.0,419648.0,12800.0,950868.0,303245.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=12800.0&yp=419648.0&xp=283496.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2017728.0,186184.0,424660.0,6160.0,1913582.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=6160.0&yp=424660.0&xp=186184.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2688641.0,281820.0,416516.0,12600.0,950868.0,303245.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=12600.0&yp=416516.0&xp=281820.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2191146.0,363932.0,366628.0,24520.0,1834.0,693886.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=24520.0&yp=366628.0&xp=363932.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2191640.0,355420.0,363152.0,23680.0,1834.0,2474502.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=23680.0&yp=363152.0&xp=355420.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2724421.0,303952.0,389591.96875,9480.0,922922.0,303245.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=9480.0&yp=389591.96875&xp=303952.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2725601.0,316791.90625,383288.03125,13680.0,922922.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=13680.0&yp=383288.03125&xp=316791.90625&tool=tracingtool&sid0=6&s0=-2
,,,,,2827541.0,331100.0,371920.0,12600.0,324847.0,2936790.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=12600.0&yp=371920.0&xp=331100.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2828811.0,324200.0,275656.0,7480.0,324847.0,319917.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=7480.0&yp=275656.0&xp=324200.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2854023.0,246960.0,351584.0,13200.0,324847.0,693886.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=13200.0&yp=351584.0&xp=246960.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2828763.0,323844.0,276580.0,8240.0,324847.0,319917.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=8240.0&yp=276580.0&xp=323844.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2853297.0,247852.0,360832.0,5040.0,324847.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=5040.0&yp=360832.0&xp=247852.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2826867.0,316652.0,384140.0,13840.0,324847.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=13840.0&yp=384140.0&xp=316652.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2857459.0,325808.0,402984.0,19440.0,324847.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=19440.0&yp=402984.0&xp=325808.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2301738.0,517564.0,420316.0,21920.0,1964.0,1525188.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=21920.0&yp=420316.0&xp=517564.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2927581.0,263752.0,403528.0,20560.0,2949878.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=20560.0&yp=403528.0&xp=263752.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2945907.0,251192.0,389816.0,27960.0,2949878.0,2474502.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=27960.0&yp=389816.0&xp=251192.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2948701.0,224524.0,351728.0,20720.0,2949878.0,693886.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=20720.0&yp=351728.0&xp=224524.0&tool=tracingtool&sid0=6&s0=-2
,,,,,301314.0,312520.0,375076.0,14480.0,72324.0,303245.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=14480.0&yp=375076.0&xp=312520.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3012960.0,504795.96875,446104.03125,25840.0,2855328.0,1525188.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=25840.0&yp=446104.03125&xp=504795.96875&tool=tracingtool&sid0=6&s0=-2
,,,,,3134324.0,327780.0,407036.0625,21400.0,325123.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=21400.0&yp=407036.0625&xp=327780.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3207418.0,306630.03125,252794.0,21120.0,325123.0,3433090.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=21120.0&yp=252794.0&xp=306630.03125&tool=tracingtool&sid0=6&s0=-2
,,,,,3207604.0,305926.0,236110.03125,21280.0,325123.0,693886.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=21280.0&yp=236110.03125&xp=305926.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2601321.0,320560.0,339856.0,14520.0,215638.0,1155982.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=14520.0&yp=339856.0&xp=320560.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3276302.0,284190.0,242656.03125,17240.0,325123.0,693886.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=17240.0&yp=242656.03125&xp=284190.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3371448.0,348723.96875,445116.0625,24520.0,324905.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=24520.0&yp=445116.0625&xp=348723.96875&tool=tracingtool&sid0=6&s0=-2
,,,,,3373030.0,325052.0,412272.03125,20840.0,324905.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=20840.0&yp=412272.03125&xp=325052.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3384550.0,324719.96875,313820.0,23000.0,324905.0,1155982.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=23000.0&yp=313820.0&xp=324719.96875&tool=tracingtool&sid0=6&s0=-2
,,,,,3388002.0,318975.96875,271464.03125,14880.0,324905.0,319917.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=14880.0&yp=271464.03125&xp=318975.96875&tool=tracingtool&sid0=6&s0=-2
,,,,,3392962.0,321680.0,395908.03125,17240.0,324905.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=17240.0&yp=395908.03125&xp=321680.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3402778.0,323188.0,275960.0,10720.0,324905.0,319917.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=10720.0&yp=275960.0&xp=323188.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1459911.0,345476.0,304692.0,26720.0,215638.0,3433090.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=26720.0&yp=304692.0&xp=345476.0&tool=tracingtool&sid0=6&s0=-2
,,,,,4584166.0,199988.0,338568.0,6480.0,326139.0,1092565.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=6480.0&yp=338568.0&xp=199988.0&tool=tracingtool&sid0=6&s0=-2
,,,,,4739956.0,194128.0,344696.0,4880.0,326139.0,1092565.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=4880.0&yp=344696.0&xp=194128.0&tool=tracingtool&sid0=6&s0=-2
,,,,,137528.0,353356.0,395368.0,15760.0,303245.0,94006.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=15760.0&yp=395368.0&xp=353356.0&tool=tracingtool&sid0=6&s0=-2
,,,,,448290.0,313412.0,449348.0,28640.0,289961.0,2936482.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=28640.0&yp=449348.0&xp=313412.0&tool=tracingtool&sid0=6&s0=-2
,,,,,453008.0,314184.0,385020.0,18520.0,289961.0,2936482.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=18520.0&yp=385020.0&xp=314184.0&tool=tracingtool&sid0=6&s0=-2
,,,,,463618.0,377744.0,467100.0,6600.0,289961.0,782582.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=6600.0&yp=467100.0&xp=377744.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1127797.0,232628.0,409792.0,32440.0,1092565.0,519969.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=32440.0&yp=409792.0&xp=232628.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1258062.0,216568.0,316792.0,18960.0,693886.0,14877.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=18960.0&yp=316792.0&xp=216568.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1260238.0,216008.0,303924.0,14360.0,693886.0,519969.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=14360.0&yp=303924.0&xp=216008.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1270526.0,191064.0,319884.0,16360.0,693886.0,1876816.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=16360.0&yp=319884.0&xp=191064.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1277606.0,280296.0,407016.0,15960.0,693886.0,191682.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=15960.0&yp=407016.0&xp=280296.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1495490.0,366080.0,365380.0,6120.0,1152826.0,323510.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=6120.0&yp=365380.0&xp=366080.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1495524.0,365472.0,363244.0,5600.0,1152826.0,951990.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=5600.0&yp=363244.0&xp=365472.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1421713.0,214040.0,374008.0,28000.0,1092565.0,519969.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=28000.0&yp=374008.0&xp=214040.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1425367.0,181632.0,379560.0,25320.0,1092565.0,29376.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=25320.0&yp=379560.0&xp=181632.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1663223.0,422696.0,294904.0,22120.0,1525188.0,323510.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=22120.0&yp=294904.0&xp=422696.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1709535.0,335444.0,410824.0,24000.0,2936790.0,199183.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=24000.0&yp=410824.0&xp=335444.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1632652.0,323192.0,386676.0,28880.0,1155982.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=28880.0&yp=386676.0&xp=323192.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1640816.0,270464.0,285000.0,13400.0,1155982.0,1128898.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=13400.0&yp=285000.0&xp=270464.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1643338.0,257056.0,245784.0,5600.0,1155982.0,2937744.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=5600.0&yp=245784.0&xp=257056.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1643444.0,259368.0,253976.0,5560.0,1155982.0,2937744.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=5560.0&yp=253976.0&xp=259368.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1644972.0,307368.0,339528.0,19360.0,1155982.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=19360.0&yp=339528.0&xp=307368.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1648428.0,308328.0,349440.0,7640.0,1155982.0,520021.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=7640.0&yp=349440.0&xp=308328.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1648798.0,305616.0,346816.0,12160.0,1155982.0,2936482.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=12160.0&yp=346816.0&xp=305616.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1648946.0,304848.0,344264.0,13280.0,1155982.0,2936482.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=13280.0&yp=344264.0&xp=304848.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1649084.0,304920.0,345076.0,15000.0,1155982.0,2936482.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=15000.0&yp=345076.0&xp=304920.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1645534.0,305600.0,346520.0,13640.0,1155982.0,2936482.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=13640.0&yp=346520.0&xp=305600.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1903132.0,459336.0,349592.0,15640.0,887214.0,552141.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=15640.0&yp=349592.0&xp=459336.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1914208.0,385280.0,459920.0,17320.0,1862486.0,782582.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=17320.0&yp=459920.0&xp=385280.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2382591.0,306890.0,381132.03125,13200.0,2936790.0,226586.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=13200.0&yp=381132.03125&xp=306890.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2069712.0,254616.0,391628.0,28440.0,1928756.0,519969.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=28440.0&yp=391628.0&xp=254616.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2070842.0,267888.0,393888.0,23320.0,1928756.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=23320.0&yp=393888.0&xp=267888.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2071980.0,270776.0,385016.0,23640.0,1928756.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=23640.0&yp=385016.0&xp=270776.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2072300.0,273748.0,373680.0,23880.0,1928756.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=23880.0&yp=373680.0&xp=273748.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2073474.0,273904.0,371760.0,23760.0,1928756.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=23760.0&yp=371760.0&xp=273904.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2076396.0,228360.0,363544.0,31240.0,1928756.0,950868.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=31240.0&yp=363544.0&xp=228360.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2078166.0,225652.0,388856.0,28120.0,1928756.0,519969.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=28120.0&yp=388856.0&xp=225652.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2677353.0,322024.0,460016.0,19960.0,1862860.0,72324.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=19960.0&yp=460016.0&xp=322024.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2722383.0,335808.0,415348.0,25080.0,183216.0,192523.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=25080.0&yp=415348.0&xp=335808.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2724237.0,343008.0,446464.0,25040.0,183216.0,199183.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=25040.0&yp=446464.0&xp=343008.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2724377.0,343576.0,450528.0,26200.0,183216.0,199183.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=26200.0&yp=450528.0&xp=343576.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2724463.0,343432.0,452560.0,26360.0,183216.0,199183.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=26360.0&yp=452560.0&xp=343432.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3028569.0,338392.0,253232.0,28240.0,319917.0,325419.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=28240.0&yp=253232.0&xp=338392.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3031591.0,293140.0,197868.0,15360.0,319917.0,314.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=15360.0&yp=197868.0&xp=293140.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3036443.0,276660.0,199968.0,21080.0,319917.0,1232208.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=21080.0&yp=199968.0&xp=276660.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2591692.0,266208.0,420896.0,28720.0,2089556.0,2937744.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=28720.0&yp=420896.0&xp=266208.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2592198.0,263104.0,397240.0,23320.0,2089556.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=23320.0&yp=397240.0&xp=263104.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2722990.0,240044.0,356096.0,20760.0,2089924.0,28382.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=20760.0&yp=356096.0&xp=240044.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2728086.0,249208.0,417856.0,24800.0,2089924.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=24800.0&yp=417856.0&xp=249208.0&tool=tracingtool&sid0=6&s0=-2
